"Atrial cardiomyocytes","Capillary endothelium","Cardiac neural crest cells & Schwann progenitor cells","Endothelium / pericytes / adventitia","Epicardial cells","Epicardium-derived cells","Fibroblast-like (related to cardiac skeleton connective tissue)","Fibroblast-like (related to larger vascular development)","Fibroblast-like (related to smaller vascular development)","Myoz2-enriched cardiomyocytes","Smooth muscle cells / fibroblast-like)","Ventricular cardiomyocytes"
"4767_1060",0.80565655170101,8.17639864693189e-09,2.46078302304142e-08,4.95423055875662e-09,0.154806791209858,1.87399978613942e-07,3.44686871118208e-08,2.44013851389154e-06,0.0395338939170889,2.25153147942831e-08,2.17241303838197e-08,1.91869585922188e-08
"4767_1484",0.999999928666317,3.14088801689947e-09,7.69529272009865e-09,2.17291691390412e-09,3.98758368241571e-09,6.48154582474003e-09,4.89529382443002e-09,4.44142769371744e-09,4.95383783715782e-09,1.33407153167008e-08,1.03864015895036e-08,9.83777987532417e-09
"4767_1908",0.993579977465514,0.00427454369099577,0.00214543542010175,1.91249404690718e-09,1.75953596686109e-09,3.9028222958178e-09,5.72662462393435e-09,6.65204779744931e-09,3.98703240669887e-09,8.27374178202809e-09,4.61743183729466e-09,6.59165726881633e-09
"4767_2332",0.977172578284927,0.0164848055093331,0.00482963172947738,7.7072830272087e-09,0.00151280133867052,1.61729852655046e-08,2.64156863914317e-08,2.58401488796727e-08,1.51804185617814e-08,4.38049455327791e-08,1.66545291502477e-08,3.13615951540902e-08
"4767_2756",0.948567991209037,0.013376217450197,0.0380555666662958,9.69839271792868e-09,3.22511955072852e-08,1.6596765240872e-08,2.0175842460849e-08,2.94434519140451e-08,1.68451670623714e-08,4.90787688742222e-08,1.54946018215964e-08,3.5090284594355e-08
"4767_3180",0.948778181433023,3.95261669782895e-07,0.028720860067501,1.28836400665465e-07,0.0224986411162351,1.61723304938337e-07,1.92753817418385e-07,2.83533883742566e-07,1.73669494890033e-07,5.06318732772022e-07,1.44246998311278e-07,3.31038938537219e-07
"4767_8692",0.0876742214049605,0.0016597572722198,0.0105388400090829,6.83295886955951e-08,4.85220165915279e-08,0.226676110132043,0.0512188788369163,0.0208471509563247,0.0895905418720326,2.51306874064721e-06,3.87111167911769e-07,0.511791482484907
"4767_9116",0.100452173782645,1.66289548095453e-08,6.1402843098527e-08,6.29036082193312e-09,0.000297258477799727,0.0192548071751314,0.0516266102615426,2.64927437642643e-08,0.0637918089523126,0.00703598359837788,0.0139719992471235,0.743569247690165
"4767_9540",0.0405937433257752,0.0670171158635584,0.0840960904445274,6.54847022084964e-07,0.00471653162295051,1.41452592624811e-06,0.0441000627678736,6.51752735586677e-07,0.0183945550288984,1.89054843749844e-05,4.18076676435908e-07,0.741059856259681
"4767_9964",0.111381013136878,0.0634589667383236,0.0896803097870026,5.00979608298781e-08,9.93671536811368e-09,7.29115954703464e-08,4.3287952512722e-08,0.0554073363598682,3.36377748161183e-07,0.271243386606709,1.79313233729589e-08,0.408828456827923
"4767_12508",2.57847708284208e-07,0.0128773681247507,3.16126913392289e-07,2.20154314131856e-08,0.000959826057255948,5.10895494943158e-08,5.71618219231693e-08,1.35233115736676e-07,5.84014911481019e-08,0.216778595803754,2.02452864250379e-08,0.769383291892922
"4767_12932",0.127859104763837,0.0219755732763045,3.19191820565163e-09,7.10078012926172e-10,4.59065820841185e-10,7.58960426133857e-10,8.88120777781305e-10,0.012311583937862,1.15019023990317e-09,0.492487367554178,7.91982097849279e-10,0.345366362517503
"4767_13356",0.071937397431291,0.0111199783904188,5.58807167719734e-08,2.22591224494265e-08,0.0118555776273285,2.72883015720428e-08,2.11387446247957e-08,0.0243897410678311,8.63543824782113e-08,0.311713252448262,1.12139028390453e-08,0.568983828899698
"4767_13780",0.111151626641421,8.69517844546012e-10,8.88305895528858e-08,3.39185465117741e-10,0.00268180212806888,1.71144069972862e-09,1.38972193392407e-09,0.0109313423996761,0.0445560151062462,0.383376774096115,6.30457421295304e-10,0.44730234585756
"4767_14628",0.0806358317813818,0.0366940660816173,0.029785285273312,4.01866847037286e-09,3.3873297300277e-09,5.88163732724808e-09,7.16797882876074e-09,1.13557036980169e-08,7.77474485428667e-09,0.326025559021382,5.21061238507998e-09,0.526859213045632
"4767_15052",0.0702564351369409,1.14186417388342e-08,3.70992057553629e-08,6.59223866084045e-09,0.0188968063747236,2.8633810123636e-08,2.13257909749917e-08,2.48909878948287e-07,0.0376138642399238,2.16756931651745e-07,1.07305110324707e-08,0.873232312781403
"4767_15476",0.054814905168503,2.10371200296193e-07,9.39583342090757e-06,0.0122430865849641,0.00140220958596022,1.83664676568211e-07,1.65392759438582e-07,0.0756625755513745,0.0153364134119597,0.0808818625820209,7.59220453741647e-08,0.759648915931115
"4767_15900",0.0530441688212927,1.34995414240883e-09,1.39662452935038e-09,0.0258133457754917,1.37926777085615e-09,0.126077845279692,0.0399931600672907,0.122238999931279,0.297786436487669,4.3037482745896e-09,9.57860632124712e-10,0.335046034249829
"5221_636",0.303448707815023,1.14032446420249e-07,2.62484588945619e-07,6.65121777768214e-08,0.269377379316462,0.427168326474822,5.3306325273547e-07,3.05670367703688e-07,1.15312287805314e-06,3.48297610640715e-07,2.66584409934859e-06,1.37366271956796e-07
"5221_1060",0.993817513268052,1.21801374870904e-08,2.46976322263359e-07,7.56482554650832e-09,0.00618205775596609,1.7568191929759e-08,1.96461913088352e-08,2.33337439340058e-08,2.11751936133633e-08,3.93056103589829e-08,1.51341714498787e-08,2.60915942701958e-08
"5221_1484",0.99946829806183,3.29214198850095e-09,0.000531651262123262,2.23106832594786e-09,2.32518777335551e-09,3.48262856878343e-09,3.93002370419443e-09,5.27036308760791e-09,3.71192912608085e-09,1.41560187951467e-08,3.38165205276098e-09,8.89503286293293e-09
"5221_1908",0.999495584487683,1.89024499482937e-05,0.00048547145310837,1.64305135898583e-09,1.77641989314358e-09,3.5101152644251e-09,3.72229132840545e-09,4.52560815837953e-09,3.49078019562533e-09,1.21066146086736e-08,2.69445379840317e-09,8.1399260692364e-09
"5221_2332",0.967392886838635,0.00893375056706842,0.0236732875826083,3.37007484067059e-09,4.09486884623165e-09,6.40798520121843e-09,6.7053918069703e-09,8.85787611106414e-09,6.64853219340804e-09,1.7641408458567e-08,6.11319637461425e-09,1.51723545250251e-08
"5221_2756",0.864799573876404,9.51095358166974e-09,0.13520029927422,3.83006168395009e-09,4.48646184913793e-09,8.17167779634658e-09,8.90636450065401e-09,1.02512063025002e-08,7.8195091051406e-09,3.64693120985373e-08,8.24690012507207e-09,2.91569289478259e-08
"5221_6572",0.967689123067236,1.37017946340462e-08,0.0289446395859701,8.44683724517377e-09,0.00336604358002787,1.5141939560682e-08,1.64075058694149e-08,1.84568809201106e-08,1.47255652715337e-08,5.54476475094053e-08,1.56589497485033e-08,3.5779644663125e-08
"5221_6996",0.988278137418429,1.97720957502232e-08,0.0117215279380546,2.30692992293156e-08,1.76606645896059e-08,2.53540657651542e-08,2.99717082986904e-08,3.60757988752762e-08,2.76711288060114e-08,9.27866478801718e-08,2.09961367920624e-08,4.12859703715679e-08
"5221_7420",0.870934504911779,2.3493675353413e-08,0.122743934883697,1.97472569471143e-08,0.00632098490783628,5.62542329397813e-08,5.03451535179223e-08,6.22034424773222e-08,7.33965833125993e-08,1.73425953211879e-07,4.50492780330941e-08,7.13811114653907e-08
"5221_7844",0.953252011296095,2.67367206762412e-10,0.0467479833464876,2.46414866217001e-10,2.47889574465939e-10,3.19736579608631e-10,3.5680705342755e-10,4.27141974975888e-10,3.46891378322249e-10,1.97409683390996e-09,2.87134142198817e-10,8.83937918276260e-10
"5221_8268",0.774075905378248,1.88574583445315e-08,7.45393420742554e-08,1.06174185471157e-08,0.00442143411397263,0.093311357752697,0.0285216280836112,9.88832633973803e-08,0.0996691310940877,4.62609606966825e-08,2.69165564954689e-07,2.52533750893444e-08
"5221_8692",0.497815865538711,3.27814270351067e-09,0.170381600503843,1.63232657573188e-09,0.00140786027738494,0.094651133745557,0.108144223418885,7.64391157985312e-09,1.18908049451283e-08,0.0473385753817289,1.52523378654724e-08,0.080260701436367
"5221_9116",0.259177975396108,4.02538893298734e-08,0.0217072904876749,8.03555963882334e-09,9.9169462495734e-09,4.96370586491788e-08,0.0824171671263741,7.62055392003201e-08,1.79742344804463e-07,0.326910551500531,3.56235360909358e-07,0.309786295462614
"5221_9540",0.159702022788151,0.0343856302894555,0.0490810696212296,2.63140127197578e-08,0.0161112080206757,6.23177292910868e-07,0.252621517357346,7.35685038572516e-08,7.78871559928962e-08,0.24324305102677,7.87388135699483e-08,0.244854621210594
"5221_9964",0.125840042196571,0.00361814499730822,0.0958746580247476,1.23368974981167e-08,0.00424053666871409,1.26629331900819e-06,0.295973067817101,5.83092287530318e-08,1.68639599720269e-07,0.0577287085002591,6.61210595785203e-08,0.416723270095194
"5221_10812",0.0498949882456018,0.00458237964835081,0.00880337226486248,1.57849947096132e-08,1.17577841861864e-08,2.6703905451752e-08,3.55634415851594e-08,3.4675997301483e-08,2.59641577907195e-08,0.471956688719743,3.40492932531392e-08,0.464762386621868
"5221_11236",0.0208233217577662,0.0145735998139178,0.147501902933718,9.174329630022e-10,2.74918129903347e-08,8.90630540909945e-09,5.06504049155745e-09,0.0949101385172764,1.41330726593888e-08,0.0424907123662551,2.77208281649203e-09,0.679700265325319
"5221_11660",0.145460970547575,0.0640239846014307,0.00264324447737746,3.05308907747086e-08,1.6119724032114e-08,3.56852847817911e-06,0.0549138348667308,1.70878817787008e-07,2.08939096809584e-07,0.208754344220321,6.69369433610917e-08,0.524199559352613
"5221_12508",0.00817819666918729,0.0232580679341618,1.85508979725477e-08,6.26077851405107e-09,2.468143914198e-09,3.79661165309297e-09,4.09862120400596e-09,0.040659039372271,1.20853909588891e-08,0.365429548942926,3.04055783184756e-09,0.562475096780451
"5221_12932",0.013538093215926,0.0475046625560709,0.0240612590753785,2.04840087982054e-09,1.65507724132199e-09,1.40143785581999e-07,1.71397744521232e-08,1.45992728495444e-08,1.76257608164784e-08,0.140494660376357,4.25371283866676e-09,0.774401127310482
"5221_13356",0.0511063131669322,0.00219961598370936,0.269976546308016,0.000169399641962366,0.00103704286880825,0.00305797651764642,0.00304733217458638,0.00192865942151926,0.00287218495651533,0.251095371825671,0.00240301459668204,0.411106542537951
"5221_13780",0.127585194649173,0.0117587966560448,0.0569817596120147,1.98089498715695e-08,6.41390134594518e-07,6.15409164832385e-07,2.08289059827452e-07,0.0289472547933675,1.43210593566839e-07,0.0944387322321763,6.29711389815206e-08,0.680286570978182
"5221_14204",0.0515062449232441,0.00252447917759033,1.04504904384118e-07,1.05664373896481e-08,0.0110261459013928,1.61604962100216e-08,1.74513513468285e-08,3.02886051448751e-08,1.95935756489085e-08,0.23482526883797,1.31981574944059e-08,0.700117649396275
"5221_15476",9.24326784181705e-06,1.35034934740217e-08,2.01533475628867e-07,0.0103631768962246,1.0284980173457e-08,5.67494201764838e-08,4.60000905710294e-08,0.0463634487443825,0.0186299481746137,0.0504111792118845,1.76136016568807e-08,0.874222658019991
"5221_15900",0.0821004648130191,9.63942071954849e-07,0.0181152887587306,9.47226192988959e-08,0.0264662504380183,0.137297183534288,1.01135998359201e-06,1.8703765141031e-05,0.051663698865143,5.27890983663903e-06,1.78825649327408e-07,0.684330882065499
"5675_1060",0.936713987910193,0.0600398364348387,4.466334269562e-08,0.00324597657040896,6.78911395103421e-09,1.68678865305853e-08,1.74371975743289e-08,1.87415600360687e-08,1.66672527630978e-08,4.09638056388443e-08,1.59729702064881e-08,2.09814306232865e-08
"5675_1484",0.991451090427269,0.00736413429821679,2.42692387821863e-07,6.24906045429641e-08,0.00118367965815136,7.12114157379101e-08,7.82341205845833e-08,1.10595343463364e-07,9.26517333082001e-08,2.1661671011517e-07,7.62297320378274e-08,1.44894315394794e-07
"5675_1908",0.999997237194734,1.00056546279056e-07,1.38485210836902e-06,4.56104026674934e-08,4.63806151833721e-08,9.29194354485036e-08,9.41037937255327e-08,9.66228308233156e-08,8.93515248886478e-08,4.34076338100761e-07,7.88820156126791e-08,2.99949654110618e-07
"5675_2332",0.936859461082559,0.0631405310543951,2.26115334934685e-09,4.40129914967802e-10,3.28161841000475e-10,6.37724006875686e-10,6.66909473446813e-10,8.35001276293866e-10,5.52394841724628e-10,9.50731171523877e-10,5.59435373614723e-10,6.31405177515559e-10
"5675_2756",0.947353467498558,0.0342757404249803,0.00283647915180858,2.37885409698816e-08,0.015533714321137,9.27009274854075e-08,7.18336854786417e-08,1.5687502182322e-07,6.70632823481639e-08,7.25850596356042e-08,6.68061786702294e-08,4.69508199172507e-08
"5675_5724",0.883346156784824,0.0249401353865319,0.0917132692831639,1.78807983964966e-08,1.22262328641139e-08,3.26038510900446e-08,3.21777790309232e-08,3.69332582108793e-08,2.79852704642739e-08,8.30437338423233e-08,2.27999710578573e-08,1.72894585117904e-07
"5675_6148",0.964582742113843,0.0190466238855906,0.0163692859480294,3.21096004103136e-08,1.90951031796368e-08,3.06381587816038e-08,3.38721882428698e-08,1.11361051190774e-07,3.23320772149048e-08,8.70510267202747e-08,3.1644168997117e-08,9.69949162445866e-07
"5675_6572",0.90824612797562,0.0205991915470657,0.0691275307876651,3.0142841756345e-10,0.0020271471944083,2.05516286432503e-10,2.18242048219379e-10,2.70275381366796e-10,2.03531101583549e-10,7.42598707562904e-10,2.08280082697426e-10,3.45368116741113e-10
"5675_6996",0.926029604974451,1.06736877149076e-09,0.0183905207953702,0.0126244032921068,6.18075321448576e-10,3.90814149398544e-09,4.28462308456921e-09,0.0340631736591498,0.00889228145281842,2.81540541386253e-09,1.13474314472209e-09,1.99774623134285e-09
"5675_7420",0.962382566589681,2.63037745564946e-08,0.0129396813105569,0.00297131750456383,0.00270506923533063,0.00485238417522574,0.00397186397720298,0.0101769728685781,6.4708625501397e-08,3.62932782846842e-08,7.01465812978577e-09,1.00185242598768e-08
"5675_7844",0.930972918198702,7.65311799006446e-08,1.87782960167233e-07,4.52673195893979e-08,0.00556219977727369,3.54224631288252e-07,0.0629913585678832,0.000469156259098779,3.17995301045758e-06,2.02026584792795e-07,1.61420192152375e-07,1.59991163480271e-07
"5675_8268",0.915286171040894,9.72837975428397e-10,0.084713804138483,9.25014464634388e-10,2.2146496270109e-09,2.16533606546359e-09,4.36752764472558e-09,2.89094813952228e-09,2.24848696885545e-09,4.74475092503043e-09,1.46434209572009e-09,2.8267291136544e-09
"5675_9116",0.308411057927745,2.13884795357691e-08,2.87876681755184e-07,9.0962016894829e-09,1.5749981908564e-08,6.05348700511215e-08,0.254113629129624,3.01583334005734e-08,4.78831685465838e-08,0.337038948468897,3.1120244918625e-08,0.100435860665772
"5675_9540",0.0148709799058422,2.28290918289390e-09,4.8485261612559e-09,5.67592496718413e-10,1.14076420472862e-09,6.83888827866287e-09,0.768617305960299,2.77727769007507e-09,3.61299651200162e-09,0.0726683108547103,2.63268102445182e-08,0.143843354883384
"5675_9964",4.46774523831359e-08,0.0113288357467201,1.74329014744539e-07,2.38125976143522e-08,4.93673215365468e-08,0.299422005479386,0.483563590227431,0.0789276520373359,0.126757207202638,4.92178433313553e-08,1.40337038407891e-07,2.2756522125055e-07
"5675_10388",7.47341733031911e-08,0.036059957769547,0.0263615709958981,2.77696861226232e-08,3.83599436168892e-08,1.67363078705568e-07,0.635669609484887,1.46033173991091e-07,0.0260192365413093,0.148538373925286,9.93185397589437e-08,0.127350697704477
"5675_10812",0.15111432508926,0.0423910502597465,3.46782918544859e-08,4.59855673222767e-09,5.31680171870506e-08,1.69140622819577e-08,0.0473161284922571,1.20345867903346e-08,0.0488538721463243,0.0268370747509774,9.21870058570043e-09,0.68348741864922
"5675_11660",0.22694699913454,0.273812925054982,0.195909500214206,9.08710886975112e-10,7.54101908576242e-10,6.27015245205197e-09,0.00282608303642401,1.84232273967574e-08,0.0880564964290899,0.154143086383738,5.26609014281572e-09,0.0583048781247366
"5675_12084",0.0227250140374515,0.0683535845770076,8.74675433756673e-10,1.64984647892447e-10,0.0178797808186292,2.45681904491702e-09,8.46619641389816e-10,8.9992361392752e-10,0.0694784502473615,2.95439276681861e-08,3.75044865025798e-10,0.821563135157555
"5675_12508",4.483187640686e-07,8.92583210949697e-08,1.47984205079588e-07,3.97712850155692e-08,0.00160856971333793,1.30850155517998e-06,1.94760356656517e-07,0.0304173374259625,0.0419583691213237,0.00421041814643701,7.30913552957469e-08,0.921803003907096
"5675_12932",0.079420876569658,6.41412519324524e-09,3.08949114712339e-08,6.90565661641922e-09,6.76636891572343e-09,7.0320848433752e-09,7.91640813375155e-09,7.79802676705475e-09,7.72342295264796e-09,0.46107690982194,6.63232291029174e-09,0.459502125525074
"5675_13356",0.0276364474198624,0.0207045143353095,4.6594947961347e-07,4.7808600939943e-08,4.17020956502041e-06,6.84626899509803e-08,7.1383485564821e-08,0.00288084046504955,9.60415326806956e-08,0.000103080302405726,5.16798628741817e-08,0.948670145942156
"5675_13780",0.207347413725523,0.003743016235688,7.25546589309786e-08,2.10137040803558e-08,2.36131596229596e-08,3.52765423784209e-08,3.42097236184511e-08,0.0172795127504171,5.39287386110765e-08,0.117757342803048,2.49816734501432e-08,0.653872448907123
"5675_14204",0.0865190866566686,7.63627925894494e-08,1.38814514240669e-07,7.61041997586122e-09,5.32548423132793e-08,0.000961116392466924,2.20003448266849e-08,0.00585967190539199,0.000121181669654304,4.60449567205196e-07,2.14136908926e-08,0.906538163469646
"5675_14628",0.0703321404444437,3.04904524580626e-09,0.050286566600795,2.39030008917994e-09,0.00321941677349846,3.66602759607039e-09,4.05781508064604e-09,2.85970448185341e-09,3.43499631022376e-09,0.0213842816578202,3.27897481922358e-09,0.854777571786579
"5675_15476",7.77274080892946e-07,9.16436831075711e-08,0.0180383263798178,4.1249103911489e-08,0.0075849389881256,6.71489759802471e-07,3.47502939021735e-07,2.75778461816778e-07,0.0358586830645513,0.0746951330098387,8.88268395605209e-08,0.863820624792799
"6129_1060",0.95259348871531,3.0483608139041e-09,3.66185326008685e-07,2.05184041158575e-09,0.0377426713829553,0.00756095661002414,2.75003271066568e-08,2.12860929199522e-08,0.00210244532132647,7.33240469711987e-09,6.33741587452838e-09,4.22861609409767e-09
"6129_1484",0.812887725095393,1.01830462066689e-08,1.84270123589613e-08,4.55893250220515e-09,0.173536155728234,0.0135758518177703,1.01133056292066e-07,2.22747751755231e-08,3.72083541021331e-08,2.44645256823487e-08,3.24216217641846e-08,1.66872788266501e-08
"6129_1908",0.15822547120813,0.00127865990267392,0.00243162074454894,0.000256977227209854,0.0015701893036091,0.00270590933074855,0.00125225527269576,0.00133959519928895,0.00221351678888499,0.717399506639762,0.00161701851387304,0.109709279868575
"6129_2332",0.224240307945412,0.00625686544965562,0.0202260097755904,0.0013806204679087,0.00110912284162752,0.00648430539440715,0.00477785038391802,0.00492548459772098,0.00617872435086979,0.480102353297614,0.00523713258661236,0.239081222908664
"6129_2756",0.999999523774991,2.2083165955572e-08,5.19883280756796e-08,1.20144766178248e-08,2.50275817287045e-08,4.31395693994676e-08,3.96990305543604e-08,2.92600775964086e-08,3.21148327027426e-08,1.13935439883098e-07,3.76026984972425e-08,6.93598075845333e-08
"6129_5724",0.935975077446448,0.0194718064528385,0.0430999522238677,3.12958813556614e-09,0.00145309982777674,4.90487824812023e-09,8.35844418375652e-09,6.82825757362477e-09,4.95495379901587e-09,1.94174714315698e-08,4.58593057467962e-09,1.18695444928583e-08
"6129_6148",0.941620876281634,1.62875237104512e-08,4.46196547628409e-08,1.01407865715263e-08,0.0203753633421428,2.4708344118639e-08,2.43536565268012e-08,2.22141310855439e-08,2.29724120221707e-08,1.47334687202394e-07,2.04178741960758e-08,0.0380034273271524
"6129_6572",0.941338457065045,0.00264005337228183,0.0560214860273072,1.06184653887328e-10,1.20169225321294e-10,1.88753370503009e-10,2.13667248384725e-10,2.61682194859259e-10,1.89881991464847e-10,1.74210789012045e-09,1.9016020313857e-10,5.22759414697572e-10
"6129_6996",0.911599768712584,7.7673805360102e-08,1.24331745212307e-07,4.70255335260298e-08,6.34355524220391e-08,5.55127745330064e-07,2.60380005919976e-07,0.0549113048467102,0.0334873444147322,2.18518168159449e-07,1.21655458454159e-07,1.1387795903861e-07
"6129_7420",0.932364086032215,7.64936231864971e-10,3.50954775821581e-09,0.00455914402709665,6.09882912826743e-10,8.2704989795088e-09,0.00843866362175646,3.62992487145687e-09,0.0546380836139825,2.30052105164793e-09,2.06117141928382e-09,1.55846657106756e-09
"6129_7844",0.943746078155372,5.94437683626542e-09,7.57213874281578e-07,3.81348938363624e-09,0.00734192347412796,1.8726572196803e-08,0.0225245674612246,0.0263865863275284,2.0678730786367e-08,1.69648155641991e-08,9.55701496293995e-09,1.16828726008665e-08
"6129_8268",0.253425450501484,0.00231940889626856,0.00622947609053659,0.000739356239891514,0.000991327387756968,0.00437242397948947,0.0056429198613813,0.00309983589664936,0.00402494460055911,0.651813201699918,0.00355403440626745,0.0637876204397973
"6129_9116",0.0397518576276148,4.38587641188784e-08,3.31366927889225e-08,1.6585500813262e-08,2.76611324454573e-08,1.17092187650052e-06,0.960245954499363,9.07279614717331e-08,5.73045225959167e-07,3.78938160741314e-08,1.69817246121347e-07,2.42248058829846e-08
"6129_9540",3.38014666159426e-08,2.98696247541106e-08,3.15653328092412e-08,1.17823720990854e-08,2.19675860214142e-08,5.08290485487165e-07,0.999998744154593,6.76109067281534e-08,2.11817339705535e-07,1.2196771214696e-07,1.95572182115284e-07,2.16003987910402e-08
"6129_10388",0.14858084147213,1.9989846187278e-09,1.5185579734936e-09,2.41870503323114e-10,1.46871695931771e-09,3.30950883952693e-08,0.0497371110043653,1.3288622682252e-09,0.209861879889652,3.03893079806862e-08,1.2384215141328e-09,0.591820096354042
"6129_10812",0.113863429892682,2.80037129223702e-08,0.131508339906787,1.30615805328853e-08,1.15959232778674e-08,7.95008619749773e-08,0.0039014648049466,5.05639288764256e-08,0.0806807153673237,0.193596199832515,2.76048358905617e-08,0.476449639864903
"6129_11236",0.033702962925616,8.72579590927085e-10,4.16868599900646e-09,4.92754083283691e-10,0.00826846822367632,8.45246342961693e-09,1.57957142003323e-08,6.74485891131417e-09,0.0972421960419641,6.26574234058418e-08,2.04426416465899e-09,0.86078627158
"6129_11660",0.118206039531582,0.022881427667977,0.0580339769281871,1.79330695065746e-10,0.00730454218718162,2.36892045994637e-09,6.34602754250412e-10,0.000782407828020216,3.11989868275028e-09,0.110924693596766,2.9321276655077e-10,0.68186690566432
"6129_12508",0.243824705921817,2.60558912502229e-07,8.61287484754928e-08,8.67816452866534e-09,8.87762843074215e-09,3.47897884696914e-08,3.15232269169317e-08,2.03947768270864e-07,0.0559549394448686,0.250272323932574,1.61968975652284e-08,0.449947379999605
"6129_12932",0.0228078497058597,0.00619587728586451,7.51557424018844e-06,7.22468665726909e-09,7.04486839935383e-09,2.68237369077829e-08,3.20487347133482e-08,0.00823846309906871,4.90914951163301e-08,1.12313871803317e-06,2.53452528931844e-08,0.962749023617474
"6129_13356",0.0346419106138707,0.00419473878152648,0.0234856813000149,3.43281039158571e-08,0.00122084287454509,7.179230847308e-08,7.22506473723439e-08,8.22650759166638e-08,8.03171957357401e-08,0.311223432084954,4.62025249891521e-08,0.625233007189232
"6129_13780",1.99620635805321e-07,0.0149701493695353,0.00496043435286376,1.71898059209513e-08,2.42029341205041e-08,3.64836236009851e-08,5.14439857335507e-08,4.74374059821935e-08,4.50146493514266e-08,4.93232466680997e-07,3.70448686141681e-08,0.980068464607225
"6129_14204",0.033079581593335,0.00424619598350689,7.84784324266831e-10,1.56327964031804e-08,0.0107491534284147,1.11887848823595e-10,1.33102535542559e-10,7.10805882188435e-10,1.11359648068167e-10,0.211825707992924,1.01169988671524e-10,0.740099343415913
"6129_14628",0.161203697427284,0.00191325032473407,0.0692360624543452,6.00200012584466e-08,3.58443617935875e-09,6.46038221620748e-10,6.4571877508949e-10,0.0109198299032071,8.40298455280011e-10,0.0852627743767219,4.54563003339693e-10,0.671464319322652
"6129_15052",0.104781302641594,1.18671345559688e-10,1.4615590925214e-09,9.3118275912761e-11,2.13199982089869e-10,6.9249407009598e-09,2.73803271939794e-10,0.0157206060238914,0.0358620072742483,0.0410196766660771,4.59311584440784e-10,0.802616397849584
"6129_15476",0.126445647096925,1.00305674914341e-09,0.0469599909199781,3.99092293487728e-10,4.83250647614905e-10,2.06870137350586e-09,3.415621803976e-09,1.57770987033886e-08,0.0144435809203273,0.0342958411611263,1.12763912694283e-09,0.777854915627183
"6583_1484",0.959707579272801,1.01725593280403e-08,8.05164661588703e-08,5.75661408864395e-09,0.0348114583448637,0.00548022315634771,5.48905882389195e-08,3.93807664488657e-08,1.71471869838352e-07,3.91235426714955e-08,3.09250274556884e-07,2.86633057871356e-08
"6583_1908",0.953030983589278,5.72242402004001e-10,1.16977239219696e-09,3.19411595644067e-10,0.0118716146792438,0.0350973819486777,2.32736287376559e-09,1.38383817344857e-09,4.11957497882992e-09,1.62008063681959e-09,6.94980860335037e-09,1.32070885606962e-09
"6583_2332",0.903822145330434,7.13597647117907e-08,2.75260825093852e-07,3.91757008216277e-08,0.00644534145330373,0.0192540167428388,4.82832366242583e-07,2.74149478361788e-07,0.0704767322877422,1.90381594243095e-07,3.00924190052896e-07,1.30101761548039e-07
"6583_2756",0.373065558737562,0.00146823036195377,0.0138808780671563,0.000393048639755607,0.00434382944557219,0.026077315357579,0.00445511987489081,0.00556861655673091,0.0488301538830695,0.485627408969252,0.00972564251857212,0.0265641975879067
"6583_3180",0.91275825283455,1.28933408337453e-09,0.0872417231056916,8.8820139636141e-10,1.07565829243337e-09,1.96485026803283e-09,1.96432454952104e-09,1.98586733931413e-09,1.90331895413617e-09,7.17292427199136e-09,1.50539690661405e-09,4.30988260158449e-09
"6583_5300",0.997231272836102,4.93820053245342e-09,1.44733544485379e-08,1.94765365307552e-09,0.00276866005129114,5.45015709969885e-09,6.17062925858053e-09,5.47435216205087e-09,4.74008329025803e-09,1.04404289822762e-08,4.90233893147915e-09,8.57540851514186e-09
"6583_5724",0.894634376682875,0.0247831201282708,0.0805825001343724,1.44684637718058e-10,1.0433062710682e-10,2.50783512739932e-10,3.00526847121853e-10,6.60853589467187e-10,2.51621525598885e-10,6.95270963422545e-10,2.23309301004733e-10,4.23100394353977e-10
"6583_6148",0.587093419036455,0.00269699743876553,0.0117144183365989,0.000881400700952151,0.00601596205048345,0.00606679533638974,0.00485643170177664,0.00422305721301584,0.00515663881731725,0.288717464045094,0.00456465736451622,0.0780127579586361
"6583_6572",0.977462282365748,0.00927925462529346,0.0132584045883476,9.06490608359371e-09,2.31153520891587e-09,3.69376613451051e-09,4.45665401197981e-09,5.85949963105125e-09,3.99361760494515e-09,1.43217827385134e-08,3.38246948022266e-09,1.13363797401343e-08
"6583_6996",0.343242442511098,0.00126813124926585,0.00398646133479312,0.00036103204904043,0.000903302700629366,0.00975138819683029,0.0141504786362539,0.0029652620380139,0.0139630835740523,0.576954481388792,0.0041581503199866,0.0282957860012441
"6583_7420",0.964901090437259,0.00280474097476289,4.46250923679519e-09,0.010108614248662,6.35374807613607e-10,4.44606454448777e-09,0.0221855310718645,3.67938249490759e-09,4.29601710914174e-09,1.83090323569e-09,2.46260742502669e-09,1.45459274018468e-09
"6583_7844",0.946256715269588,6.87225729138998e-10,0.037807367332635,4.61205911539912e-10,8.75436219908264e-10,1.51401730257513e-09,0.0159359026624897,1.1340997721095e-09,1.34042699660294e-09,5.27295720218025e-09,1.35303532444778e-09,2.0968830975107e-09
"6583_8268",0.99999945765092,2.07672277325216e-08,6.5583711914255e-08,1.55351171120636e-08,1.82166550398676e-08,3.66919045198136e-08,5.87297122035514e-08,5.52074190016428e-08,8.03092345662343e-08,1.02926139337755e-07,2.91073698976298e-08,5.9274588779437e-08
